"","id","BLOCK","QES","PAIR","BEST","WORST","RES.B","RES.W","RES","less","medium","high","less1","medium1","high1","less2","medium2","high2","less3","medium3","high3","STR"
"50018",139,1,12,8,2,4,9,3,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,139120
"50019",139,1,12,9,2,5,9,3,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,139120
"50020",139,1,12,10,2,6,9,3,0,1,0,-1,0,1,-1,0,0,0,-1,1,0,139120
"50021",139,1,12,11,3,1,9,3,0,-1,1,0,0,0,0,-1,0,1,-1,0,1,139120
"50022",139,1,12,12,3,2,9,3,0,-1,1,0,1,-1,0,0,0,0,0,-1,1,139120
"50023",139,1,12,13,3,4,9,3,0,0,0,0,1,-1,0,0,-1,1,-1,0,1,139120
"50024",139,1,12,14,3,5,9,3,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,139120
"50025",139,1,12,15,3,6,9,3,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,139120
"50026",139,1,12,16,4,1,9,3,0,-1,1,0,-1,1,0,-1,1,0,0,0,0,139120
"50027",139,1,12,17,4,2,9,3,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,139120
"50028",139,1,12,18,4,3,9,3,0,0,0,0,-1,1,0,0,1,-1,1,0,-1,139120
"50029",139,1,12,19,4,5,9,3,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,139120
"50030",139,1,12,20,4,6,9,3,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,139120
"50031",139,1,12,21,5,1,9,3,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,139120
"50032",139,1,12,22,5,2,9,3,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,139120
"50033",139,1,12,23,5,3,9,3,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,139120
"50034",139,1,12,24,5,4,9,3,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,139120
"50035",139,1,12,25,5,6,9,3,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,139120
"50036",139,1,12,26,6,1,9,3,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,139120
"50037",139,1,12,27,6,2,9,3,0,-1,0,1,0,-1,1,0,0,0,1,-1,0,139120
"50038",139,1,12,28,6,3,9,3,0,0,-1,1,-1,0,1,0,0,0,1,0,-1,139120
"50039",139,1,12,29,6,4,9,3,0,0,-1,1,0,-1,1,0,-1,1,0,0,0,139120
"50040",139,1,12,30,6,5,9,3,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,139120
"50041",140,1,1,1,1,2,7,3,0,1,-1,0,0,-1,1,0,0,0,-1,0,1,140010
"50042",140,1,1,2,1,3,7,3,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,140010
"50043",140,1,1,3,1,4,7,3,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,140010
"50044",140,1,1,4,1,5,7,3,0,1,0,-1,0,-1,1,-1,1,0,0,0,0,140010
"50045",140,1,1,5,1,6,7,3,0,1,0,-1,0,0,0,0,1,-1,-1,0,1,140010
"50046",140,1,1,6,2,1,7,3,0,-1,1,0,0,1,-1,0,0,0,1,0,-1,140010
"50047",140,1,1,7,2,3,7,3,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,140010
"50048",140,1,1,8,2,4,7,3,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,140010
"50049",140,1,1,9,2,5,7,3,0,0,1,-1,0,0,0,-1,1,0,1,0,-1,140010
"50050",140,1,1,10,2,6,7,3,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,140010
"50051",140,1,1,11,3,1,7,3,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,140010
"50052",140,1,1,12,3,2,7,3,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,140010
"50053",140,1,1,13,3,4,7,3,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,140010
"50054",140,1,1,14,3,5,7,3,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,140010
"50055",140,1,1,15,3,6,7,3,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,140010
"50056",140,1,1,16,4,1,7,3,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,140010
"50057",140,1,1,17,4,2,7,3,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,140010
"50058",140,1,1,18,4,3,7,3,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,140010
"50059",140,1,1,19,4,5,7,3,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,140010
"50060",140,1,1,20,4,6,7,3,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,140010
"50061",140,1,1,21,5,1,7,3,0,-1,0,1,0,1,-1,1,-1,0,0,0,0,140010
"50062",140,1,1,22,5,2,7,3,0,0,-1,1,0,0,0,1,-1,0,-1,0,1,140010
"50063",140,1,1,23,5,3,7,3,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,140010
"50064",140,1,1,24,5,4,7,3,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,140010
"50065",140,1,1,25,5,6,7,3,0,0,0,0,0,1,-1,1,0,-1,-1,0,1,140010
"50066",140,1,1,26,6,1,7,3,0,-1,0,1,0,0,0,0,-1,1,1,0,-1,140010
"50067",140,1,1,27,6,2,7,3,0,0,-1,1,0,-1,1,0,-1,1,0,0,0,140010
"50068",140,1,1,28,6,3,7,3,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,140010
"50069",140,1,1,29,6,4,7,3,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,140010
"50070",140,1,1,30,6,5,7,3,0,0,0,0,0,-1,1,-1,0,1,1,0,-1,140010
"50071",140,1,2,1,1,2,7,3,0,0,0,0,0,1,-1,0,-1,1,0,1,-1,140020
"50072",140,1,2,2,1,3,7,3,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,140020
"50073",140,1,2,3,1,4,7,3,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,140020
"50074",140,1,2,4,1,5,7,3,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,140020
"50075",140,1,2,5,1,6,7,3,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,140020
"50076",140,1,2,6,2,1,7,3,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,140020
"50077",140,1,2,7,2,3,7,3,0,1,-1,0,-1,0,1,0,1,-1,0,0,0,140020
"50078",140,1,2,8,2,4,7,3,0,1,-1,0,0,-1,1,0,0,0,-1,0,1,140020
"50079",140,1,2,9,2,5,7,3,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,140020
"50080",140,1,2,10,2,6,7,3,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,140020
"50081",140,1,2,11,3,1,7,3,0,-1,1,0,1,-1,0,0,0,0,0,-1,1,140020
"50082",140,1,2,12,3,2,7,3,0,-1,1,0,1,0,-1,0,-1,1,0,0,0,140020
"50083",140,1,2,13,3,4,7,3,0,0,0,0,1,-1,0,0,-1,1,-1,0,1,140020
"50084",140,1,2,14,3,5,7,3,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,140020
"50085",140,1,2,15,3,6,7,3,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,140020
"50086",140,1,2,16,4,1,7,3,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,140020
"50087",140,1,2,17,4,2,7,3,0,-1,1,0,0,1,-1,0,0,0,1,0,-1,140020
"50088",140,1,2,18,4,3,7,3,0,0,0,0,-1,1,0,0,1,-1,1,0,-1,140020
"50089",140,1,2,19,4,5,7,3,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,140020
"50090",140,1,2,20,4,6,7,3,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,140020
"50091",140,1,2,21,5,1,7,3,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,140020
"50092",140,1,2,22,5,2,7,3,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,140020
"50093",140,1,2,23,5,3,7,3,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,140020
"50094",140,1,2,24,5,4,7,3,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,140020
"50095",140,1,2,25,5,6,7,3,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,140020
"50096",140,1,2,26,6,1,7,3,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,140020
"50097",140,1,2,27,6,2,7,3,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,140020
"50098",140,1,2,28,6,3,7,3,0,0,-1,1,0,0,0,0,1,-1,0,1,-1,140020
"50099",140,1,2,29,6,4,7,3,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,140020
"50100",140,1,2,30,6,5,7,3,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,140020
"50101",140,1,3,1,1,2,9,3,0,0,0,0,1,-1,0,1,0,-1,1,-1,0,140030
"50102",140,1,3,2,1,3,9,3,0,0,0,0,1,0,-1,1,-1,0,1,0,-1,140030
"50103",140,1,3,3,1,4,9,3,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,140030
"50104",140,1,3,4,1,5,9,3,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,140030
"50105",140,1,3,5,1,6,9,3,0,1,0,-1,1,0,-1,1,0,-1,0,0,0,140030
"50106",140,1,3,6,2,1,9,3,0,0,0,0,-1,1,0,-1,0,1,-1,1,0,140030
"50107",140,1,3,7,2,3,9,3,0,0,0,0,0,1,-1,0,-1,1,0,1,-1,140030
"50108",140,1,3,8,2,4,9,3,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,140030
"50109",140,1,3,9,2,5,9,3,0,1,0,-1,0,0,0,-1,0,1,0,1,-1,140030
"50110",140,1,3,10,2,6,9,3,0,1,0,-1,0,1,-1,0,0,0,-1,1,0,140030
"50111",140,1,3,11,3,1,9,3,0,0,0,0,-1,0,1,-1,1,0,-1,0,1,140030
"50112",140,1,3,12,3,2,9,3,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,140030
"50113",140,1,3,13,3,4,9,3,0,1,-1,0,0,-1,1,0,0,0,-1,0,1,140030
"50114",140,1,3,14,3,5,9,3,0,1,0,-1,0,-1,1,-1,1,0,0,0,0,140030
"50115",140,1,3,15,3,6,9,3,0,1,0,-1,0,0,0,0,1,-1,-1,0,1,140030
"50116",140,1,3,16,4,1,9,3,0,-1,1,0,-1,1,0,-1,1,0,0,0,0,140030
"50117",140,1,3,17,4,2,9,3,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,140030
"50118",140,1,3,18,4,3,9,3,0,-1,1,0,0,1,-1,0,0,0,1,0,-1,140030
"50119",140,1,3,19,4,5,9,3,0,0,1,-1,0,0,0,-1,1,0,1,0,-1,140030
"50120",140,1,3,20,4,6,9,3,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,140030
"50121",140,1,3,21,5,1,9,3,0,-1,0,1,-1,1,0,0,0,0,-1,0,1,140030
"50122",140,1,3,22,5,2,9,3,0,-1,0,1,0,0,0,1,0,-1,0,-1,1,140030
"50123",140,1,3,23,5,3,9,3,0,-1,0,1,0,1,-1,1,-1,0,0,0,0,140030
"50124",140,1,3,24,5,4,9,3,0,0,-1,1,0,0,0,1,-1,0,-1,0,1,140030
"50125",140,1,3,25,5,6,9,3,0,0,0,0,0,1,-1,1,0,-1,-1,0,1,140030
"50126",140,1,3,26,6,1,9,3,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,140030
"50127",140,1,3,27,6,2,9,3,0,-1,0,1,0,-1,1,0,0,0,1,-1,0,140030
"50128",140,1,3,28,6,3,9,3,0,-1,0,1,0,0,0,0,-1,1,1,0,-1,140030
"50129",140,1,3,29,6,4,9,3,0,0,-1,1,0,-1,1,0,-1,1,0,0,0,140030
"50130",140,1,3,30,6,5,9,3,0,0,0,0,0,-1,1,-1,0,1,1,0,-1,140030
"50131",140,1,4,1,1,2,4,3,0,0,0,0,1,0,-1,1,-1,0,1,0,-1,140040
"50132",140,1,4,2,1,3,4,3,0,1,-1,0,0,0,0,1,0,-1,1,0,-1,140040
"50133",140,1,4,3,1,4,4,3,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,140040
"50134",140,1,4,4,1,5,4,3,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,140040
"50135",140,1,4,5,1,6,4,3,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,140040
"50136",140,1,4,6,2,1,4,3,0,0,0,0,-1,0,1,-1,1,0,-1,0,1,140040
"50137",140,1,4,7,2,3,4,3,0,1,-1,0,-1,0,1,0,1,-1,0,0,0,140040
"50138",140,1,4,8,2,4,4,3,0,1,-1,0,0,-1,1,0,0,0,-1,0,1,140040
"50139",140,1,4,9,2,5,4,3,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,140040
"50140",140,1,4,10,2,6,4,3,0,1,0,-1,0,-1,1,-1,1,0,0,0,0,140040
"50141",140,1,4,11,3,1,4,3,0,-1,1,0,0,0,0,-1,0,1,-1,0,1,140040
"50142",140,1,4,12,3,2,4,3,0,-1,1,0,1,0,-1,0,-1,1,0,0,0,140040
"50143",140,1,4,13,3,4,4,3,0,0,0,0,1,-1,0,0,-1,1,-1,0,1,140040
"50144",140,1,4,14,3,5,4,3,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,140040
"50145",140,1,4,15,3,6,4,3,0,0,1,-1,1,-1,0,-1,0,1,0,0,0,140040
"50146",140,1,4,16,4,1,4,3,0,-1,1,0,-1,1,0,-1,1,0,0,0,0,140040
"50147",140,1,4,17,4,2,4,3,0,-1,1,0,0,1,-1,0,0,0,1,0,-1,140040
"50148",140,1,4,18,4,3,4,3,1,0,0,0,-1,1,0,0,1,-1,1,0,-1,140040
"50149",140,1,4,19,4,5,4,3,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,140040
"50150",140,1,4,20,4,6,4,3,0,0,1,-1,0,0,0,-1,1,0,1,0,-1,140040
"50151",140,1,4,21,5,1,4,3,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,140040
"50152",140,1,4,22,5,2,4,3,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,140040
"50153",140,1,4,23,5,3,4,3,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,140040
"50154",140,1,4,24,5,4,4,3,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,140040
"50155",140,1,4,25,5,6,4,3,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,140040
"50156",140,1,4,26,6,1,4,3,0,-1,0,1,-1,1,0,0,0,0,-1,0,1,140040
"50157",140,1,4,27,6,2,4,3,0,-1,0,1,0,1,-1,1,-1,0,0,0,0,140040
"50158",140,1,4,28,6,3,4,3,0,0,-1,1,-1,1,0,1,0,-1,0,0,0,140040
"50159",140,1,4,29,6,4,4,3,0,0,-1,1,0,0,0,1,-1,0,-1,0,1,140040
"50160",140,1,4,30,6,5,4,3,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,140040
"50161",140,1,5,1,1,2,7,4,0,1,-1,0,-1,1,0,0,0,0,0,1,-1,140050
"50162",140,1,5,2,1,3,7,4,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,140050
"50163",140,1,5,3,1,4,7,4,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,140050
"50164",140,1,5,4,1,5,7,4,0,1,0,-1,0,0,0,-1,0,1,0,1,-1,140050
"50165",140,1,5,5,1,6,7,4,0,1,0,-1,0,1,-1,0,0,0,-1,1,0,140050
"50166",140,1,5,6,2,1,7,4,0,-1,1,0,1,-1,0,0,0,0,0,-1,1,140050
"50167",140,1,5,7,2,3,7,4,0,0,0,0,1,-1,0,0,-1,1,-1,0,1,140050
"50168",140,1,5,8,2,4,7,4,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,140050
"50169",140,1,5,9,2,5,7,4,0,0,1,-1,1,-1,0,-1,0,1,0,0,0,140050
"50170",140,1,5,10,2,6,7,4,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,140050
"50171",140,1,5,11,3,1,7,4,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,140050
"50172",140,1,5,12,3,2,7,4,0,0,0,0,-1,1,0,0,1,-1,1,0,-1,140050
"50173",140,1,5,13,3,4,7,4,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,140050
"50174",140,1,5,14,3,5,7,4,0,0,1,-1,0,0,0,-1,1,0,1,0,-1,140050
"50175",140,1,5,15,3,6,7,4,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,140050
"50176",140,1,5,16,4,1,7,4,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,140050
"50177",140,1,5,17,4,2,7,4,0,0,-1,1,0,0,0,0,1,-1,0,1,-1,140050
"50178",140,1,5,18,4,3,7,4,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,140050
"50179",140,1,5,19,4,5,7,4,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,140050
"50180",140,1,5,20,4,6,7,4,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,140050
"50181",140,1,5,21,5,1,7,4,0,-1,0,1,0,0,0,1,0,-1,0,-1,1,140050
"50182",140,1,5,22,5,2,7,4,0,0,-1,1,-1,1,0,1,0,-1,0,0,0,140050
"50183",140,1,5,23,5,3,7,4,0,0,-1,1,0,0,0,1,-1,0,-1,0,1,140050
"50184",140,1,5,24,5,4,7,4,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,140050
"50185",140,1,5,25,5,6,7,4,0,0,0,0,0,1,-1,1,0,-1,-1,0,1,140050
"50186",140,1,5,26,6,1,7,4,0,-1,0,1,0,-1,1,0,0,0,1,-1,0,140050
"50187",140,1,5,27,6,2,7,4,0,0,-1,1,-1,0,1,0,0,0,1,0,-1,140050
"50188",140,1,5,28,6,3,7,4,0,0,-1,1,0,-1,1,0,-1,1,0,0,0,140050
"50189",140,1,5,29,6,4,7,4,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,140050
"50190",140,1,5,30,6,5,7,4,0,0,0,0,0,-1,1,-1,0,1,1,0,-1,140050
"50191",140,1,6,1,1,2,7,3,0,0,0,0,1,-1,0,1,0,-1,1,-1,0,140060
"50192",140,1,6,2,1,3,7,3,0,0,0,0,1,0,-1,1,-1,0,1,0,-1,140060
"50193",140,1,6,3,1,4,7,3,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,140060
"50194",140,1,6,4,1,5,7,3,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,140060
"50195",140,1,6,5,1,6,7,3,0,1,0,-1,1,0,-1,1,0,-1,0,0,0,140060
"50196",140,1,6,6,2,1,7,3,0,0,0,0,-1,1,0,-1,0,1,-1,1,0,140060
"50197",140,1,6,7,2,3,7,3,0,0,0,0,0,1,-1,0,-1,1,0,1,-1,140060
"50198",140,1,6,8,2,4,7,3,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,140060
"50199",140,1,6,9,2,5,7,3,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,140060
"50200",140,1,6,10,2,6,7,3,0,1,0,-1,0,1,-1,0,0,0,-1,1,0,140060
"50201",140,1,6,11,3,1,7,3,0,0,0,0,-1,0,1,-1,1,0,-1,0,1,140060
"50202",140,1,6,12,3,2,7,3,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,140060
"50203",140,1,6,13,3,4,7,3,0,1,-1,0,0,0,0,-1,1,0,0,-1,1,140060
"50204",140,1,6,14,3,5,7,3,0,1,0,-1,-1,0,1,0,0,0,0,-1,1,140060
"50205",140,1,6,15,3,6,7,3,0,1,0,-1,0,0,0,0,1,-1,-1,0,1,140060
"50206",140,1,6,16,4,1,7,3,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,140060
"50207",140,1,6,17,4,2,7,3,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,140060
"50208",140,1,6,18,4,3,7,3,0,-1,1,0,0,0,0,1,-1,0,0,1,-1,140060
"50209",140,1,6,19,4,5,7,3,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,140060
"50210",140,1,6,20,4,6,7,3,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,140060
"50211",140,1,6,21,5,1,7,3,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,140060
"50212",140,1,6,22,5,2,7,3,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,140060
"50213",140,1,6,23,5,3,7,3,0,-1,0,1,1,0,-1,0,0,0,0,1,-1,140060
"50214",140,1,6,24,5,4,7,3,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,140060
"50215",140,1,6,25,5,6,7,3,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,140060
"50216",140,1,6,26,6,1,7,3,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,140060
"50217",140,1,6,27,6,2,7,3,0,-1,0,1,0,-1,1,0,0,0,1,-1,0,140060
"50218",140,1,6,28,6,3,7,3,0,-1,0,1,0,0,0,0,-1,1,1,0,-1,140060
"50219",140,1,6,29,6,4,7,3,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,140060
"50220",140,1,6,30,6,5,7,3,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,140060
"50221",140,1,7,1,1,2,7,6,0,1,-1,0,0,0,0,1,0,-1,1,0,-1,140070
"50222",140,1,7,2,1,3,7,6,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,140070
"50223",140,1,7,3,1,4,7,6,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,140070
"50224",140,1,7,4,1,5,7,6,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,140070
"50225",140,1,7,5,1,6,7,6,0,1,0,-1,1,0,-1,1,0,-1,0,0,0,140070
"50226",140,1,7,6,2,1,7,6,0,-1,1,0,0,0,0,-1,0,1,-1,0,1,140070
"50227",140,1,7,7,2,3,7,6,0,0,0,0,1,0,-1,-1,0,1,0,-1,1,140070
"50228",140,1,7,8,2,4,7,6,0,0,1,-1,0,0,0,0,-1,1,0,-1,1,140070
"50229",140,1,7,9,2,5,7,6,0,0,1,-1,1,-1,0,-1,0,1,0,0,0,140070
"50230",140,1,7,10,2,6,7,6,0,0,1,-1,1,0,-1,0,0,0,-1,0,1,140070
"50231",140,1,7,11,3,1,7,6,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,140070
"50232",140,1,7,12,3,2,7,6,0,0,0,0,-1,0,1,1,0,-1,0,1,-1,140070
"50233",140,1,7,13,3,4,7,6,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,140070
"50234",140,1,7,14,3,5,7,6,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,140070
"50235",140,1,7,15,3,6,7,6,0,0,1,-1,0,0,0,1,0,-1,-1,1,0,140070
"50236",140,1,7,16,4,1,7,6,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,140070
"50237",140,1,7,17,4,2,7,6,0,0,-1,1,0,0,0,0,1,-1,0,1,-1,140070
"50238",140,1,7,18,4,3,7,6,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,140070
"50239",140,1,7,19,4,5,7,6,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,140070
"50240",140,1,7,20,4,6,7,6,0,0,0,0,1,0,-1,0,1,-1,-1,1,0,140070
"50241",140,1,7,21,5,1,7,6,0,-1,0,1,-1,1,0,0,0,0,-1,0,1,140070
"50242",140,1,7,22,5,2,7,6,0,0,-1,1,-1,1,0,1,0,-1,0,0,0,140070
"50243",140,1,7,23,5,3,7,6,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,140070
"50244",140,1,7,24,5,4,7,6,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,140070
"50245",140,1,7,25,5,6,7,6,0,0,0,0,0,1,-1,1,0,-1,-1,0,1,140070
"50246",140,1,7,26,6,1,7,6,0,-1,0,1,-1,0,1,-1,0,1,0,0,0,140070
"50247",140,1,7,27,6,2,7,6,0,0,-1,1,-1,0,1,0,0,0,1,0,-1,140070
"50248",140,1,7,28,6,3,7,6,0,0,-1,1,0,0,0,-1,0,1,1,-1,0,140070
"50249",140,1,7,29,6,4,7,6,0,0,0,0,-1,0,1,0,-1,1,1,-1,0,140070
"50250",140,1,7,30,6,5,7,6,0,0,0,0,0,-1,1,-1,0,1,1,0,-1,140070
"50251",140,1,8,1,1,2,7,6,0,0,0,0,1,-1,0,1,0,-1,1,-1,0,140080
"50252",140,1,8,2,1,3,7,6,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,140080
"50253",140,1,8,3,1,4,7,6,0,1,-1,0,1,0,-1,0,0,0,1,-1,0,140080
"50254",140,1,8,4,1,5,7,6,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,140080
"50255",140,1,8,5,1,6,7,6,0,1,0,-1,1,-1,0,0,0,0,1,0,-1,140080
"50256",140,1,8,6,2,1,7,6,0,0,0,0,-1,1,0,-1,0,1,-1,1,0,140080
"50257",140,1,8,7,2,3,7,6,0,1,-1,0,0,0,0,0,-1,1,-1,1,0,140080
"50258",140,1,8,8,2,4,7,6,0,1,-1,0,0,1,-1,-1,0,1,0,0,0,140080
"50259",140,1,8,9,2,5,7,6,0,1,0,-1,-1,1,0,0,-1,1,0,0,0,140080
"50260",140,1,8,10,2,6,7,6,0,1,0,-1,0,0,0,-1,0,1,0,1,-1,140080
"50261",140,1,8,11,3,1,7,6,0,-1,1,0,-1,1,0,-1,1,0,0,0,0,140080
"50262",140,1,8,12,3,2,7,6,0,-1,1,0,0,0,0,0,1,-1,1,-1,0,140080
"50263",140,1,8,13,3,4,7,6,0,0,0,0,0,1,-1,-1,1,0,1,-1,0,140080
"50264",140,1,8,14,3,5,7,6,0,0,1,-1,-1,1,0,0,0,0,1,-1,0,140080
"50265",140,1,8,15,3,6,7,6,0,0,1,-1,0,0,0,-1,1,0,1,0,-1,140080
"50266",140,1,8,16,4,1,7,6,0,-1,1,0,-1,0,1,0,0,0,-1,1,0,140080
"50267",140,1,8,17,4,2,7,6,0,-1,1,0,0,-1,1,1,0,-1,0,0,0,140080
"50268",140,1,8,18,4,3,7,6,0,0,0,0,0,-1,1,1,-1,0,-1,1,0,140080
"50269",140,1,8,19,4,5,7,6,0,0,1,-1,-1,0,1,1,-1,0,0,0,0,140080
"50270",140,1,8,20,4,6,7,6,0,0,1,-1,0,-1,1,0,0,0,0,1,-1,140080
"50271",140,1,8,21,5,1,7,6,0,-1,0,1,0,0,0,-1,1,0,-1,1,0,140080
"50272",140,1,8,22,5,2,7,6,0,-1,0,1,1,-1,0,0,1,-1,0,0,0,140080
"50273",140,1,8,23,5,3,7,6,0,0,-1,1,1,-1,0,0,0,0,-1,1,0,140080
"50274",140,1,8,24,5,4,7,6,0,0,-1,1,1,0,-1,-1,1,0,0,0,0,140080
"50275",140,1,8,25,5,6,7,6,0,0,0,0,1,-1,0,-1,1,0,0,1,-1,140080
"50276",140,1,8,26,6,1,7,6,0,-1,0,1,-1,1,0,0,0,0,-1,0,1,140080
"50277",140,1,8,27,6,2,7,6,0,-1,0,1,0,0,0,1,0,-1,0,-1,1,140080
"50278",140,1,8,28,6,3,7,6,0,0,-1,1,0,0,0,1,-1,0,-1,0,1,140080
"50279",140,1,8,29,6,4,7,6,0,0,-1,1,0,1,-1,0,0,0,0,-1,1,140080
"50280",140,1,8,30,6,5,7,6,0,0,0,0,-1,1,0,1,-1,0,0,-1,1,140080
"50281",140,1,9,1,1,2,7,3,0,0,0,0,1,0,-1,1,-1,0,1,0,-1,140090
"50282",140,1,9,2,1,3,7,3,0,1,-1,0,0,0,0,1,0,-1,1,0,-1,140090
"50283",140,1,9,3,1,4,7,3,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,140090
"50284",140,1,9,4,1,5,7,3,0,1,0,-1,0,0,0,1,-1,0,1,-1,0,140090
